154098,"mystery, thriller, crime"
199052,children
26886,"fantasy, paranormal"
360770,"history, historical fiction, biography"
6042,"fantasy, paranormal"
63539,young-adult
17222,"fantasy, paranormal"
63997,"fantasy, paranormal"
book_id_csv,genres
107598,"fantasy, paranormal"
306056,"mystery, thriller, crime"
211223,"fantasy, paranormal"
103942,"mystery, thriller, crime"
145922,young-adult
151263,"history, historical fiction, biography"
285498,"fantasy, paranormal"
60154,children
177735,poetry
21197,"history, historical fiction, biography"
21511,"comics, graphic"
100654,"fantasy, paranormal"
382819,"fantasy, paranormal"
66215,non-fiction
6143,"fantasy, paranormal"
41138,non-fiction
367256,"mystery, thriller, crime"
41862,"fantasy, paranormal"
49649,non-fiction
16154,romance
12312,romance
23646,romance
110019,romance
306431,children
91720,non-fiction
99913,"history, historical fiction, biography"
336030,romance
147753,non-fiction
196975,non-fiction
264043,young-adult
128216,"mystery, thriller, crime"
200125,"mystery, thriller, crime"
172858,young-adult
59199,"mystery, thriller, crime"
268996,"mystery, thriller, crime"
193792,non-fiction
254901,"mystery, thriller, crime"
14458,"comics, graphic"
95093,young-adult
3102,"fantasy, paranormal"
142632,"comics, graphic"
146340,"history, historical fiction, biography"
694719,"mystery, thriller, crime"
232612,"mystery, thriller, crime"
97730,romance
62033,"mystery, thriller, crime"
88923,"fantasy, paranormal"
254087,"history, historical fiction, biography"
261536,"history, historical fiction, biography"
210765,"mystery, thriller, crime"
293556,romance
18257,romance
102287,"fantasy, paranormal"
5872,young-adult
158871,"mystery, thriller, crime"
65770,romance
5734,"mystery, thriller, crime"
294773,young-adult
5422,"fantasy, paranormal"
72897,children
196846,non-fiction
12486,romance
84421,"fantasy, paranormal"
112342,"history, historical fiction, biography"
54624,"mystery, thriller, crime"
4477,"fantasy, paranormal"
27483,young-adult
326986,non-fiction
148307,"comics, graphic"
12242,romance
199729,"fantasy, paranormal"
15954,romance
55915,"mystery, thriller, crime"
160682,romance
4805,"fantasy, paranormal"
11676,romance
1925,"fantasy, paranormal"
38003,"comics, graphic"
11866,romance
266022,"history, historical fiction, biography"
218937,romance
87192,"history, historical fiction, biography"
309480,"history, historical fiction, biography"
2365,"fantasy, paranormal"
102105,romance
172341,"history, historical fiction, biography"
77396,"comics, graphic"
132909,romance
62519,romance
174215,"comics, graphic"
148201,young-adult
314272,romance
85149,romance
15892,romance
29851,romance
23001,romance
41068,"mystery, thriller, crime"
159674,"mystery, thriller, crime"
203658,romance
271779,"mystery, thriller, crime"
61651,"fantasy, paranormal"
236374,"fantasy, paranormal"
66740,"mystery, thriller, crime"
145827,"fantasy, paranormal"
2216,"fantasy, paranormal"
84386,"fantasy, paranormal"
140186,non-fiction
98928,"fantasy, paranormal"
27647,"mystery, thriller, crime"
17040,"mystery, thriller, crime"
29925,non-fiction
245518,"history, historical fiction, biography"
12844,"fantasy, paranormal"
51690,"fantasy, paranormal"
21168,"history, historical fiction, biography"
94710,"fantasy, paranormal"
6194,young-adult
3390,"fantasy, paranormal"
2140,young-adult
102679,"history, historical fiction, biography"
150356,"history, historical fiction, biography"
79741,romance
159521,"mystery, thriller, crime"
80241,young-adult
128921,non-fiction
13302,"mystery, thriller, crime"
50695,"fantasy, paranormal"
139288,"fantasy, paranormal"
108963,non-fiction
77121,young-adult
104718,"fantasy, paranormal"
24330,"history, historical fiction, biography"
36411,fiction
48017,"history, historical fiction, biography"
46830,non-fiction
60489,young-adult
244294,romance
162444,non-fiction
20803,non-fiction
13507,"mystery, thriller, crime"
220990,"fantasy, paranormal"
118081,"fantasy, paranormal"
63637,"fantasy, paranormal"
9667,romance
175640,romance
266315,"fantasy, paranormal"
25391,"history, historical fiction, biography"
17963,"history, historical fiction, biography"
186866,young-adult
105164,non-fiction
16464,"mystery, thriller, crime"
223354,"fantasy, paranormal"
133905,"mystery, thriller, crime"
16426,"mystery, thriller, crime"
80242,"mystery, thriller, crime"
7207,young-adult
56463,"history, historical fiction, biography"
78961,"comics, graphic"
57448,young-adult
97011,"history, historical fiction, biography"
114115,"history, historical fiction, biography"
51556,"mystery, thriller, crime"
27677,non-fiction
97087,"mystery, thriller, crime"
31589,"comics, graphic"
224087,"mystery, thriller, crime"
136030,"fantasy, paranormal"
91306,"history, historical fiction, biography"
680335,young-adult
213001,"history, historical fiction, biography"
63220,children
98247,"fantasy, paranormal"
90074,romance
47320,non-fiction
60444,"fantasy, paranormal"
20836,non-fiction
8922,romance
106504,"mystery, thriller, crime"
91038,"comics, graphic"
87976,"fantasy, paranormal"
359062,non-fiction
149493,non-fiction
110752,"fantasy, paranormal"
8761,romance
153782,non-fiction
311102,non-fiction
90773,"fantasy, paranormal"
17601,non-fiction
18713,"fantasy, paranormal"
115987,romance
287619,"mystery, thriller, crime"
545864,"fantasy, paranormal"
19970,"fantasy, paranormal"
91285,young-adult
104345,"history, historical fiction, biography"
1440,non-fiction
28596,"fantasy, paranormal"
58979,"fantasy, paranormal"
127715,"history, historical fiction, biography"
612538,romance
14603,"history, historical fiction, biography"
97399,"history, historical fiction, biography"
94578,"fantasy, paranormal"
29927,non-fiction
17661,"fantasy, paranormal"
36023,"fantasy, paranormal"
35443,"fantasy, paranormal"
162186,romance
265583,"mystery, thriller, crime"
39359,"fantasy, paranormal"
165686,non-fiction
785,"mystery, thriller, crime"
182789,romance
128513,"fantasy, paranormal"
111723,"history, historical fiction, biography"
68916,"mystery, thriller, crime"
395854,"mystery, thriller, crime"
77136,young-adult
386461,"fantasy, paranormal"
217435,"fantasy, paranormal"
87827,"comics, graphic"
8439,"history, historical fiction, biography"
153444,non-fiction
252426,young-adult
102514,romance
497343,romance
23368,"history, historical fiction, biography"
68546,non-fiction
47544,"fantasy, paranormal"
29495,"fantasy, paranormal"
407117,fiction
44997,romance
107661,"fantasy, paranormal"
68927,"fantasy, paranormal"
67962,"fantasy, paranormal"
48184,non-fiction
79487,"comics, graphic"
92608,romance
609731,"fantasy, paranormal"
353456,children
184021,"fantasy, paranormal"
6261,"fantasy, paranormal"
6959,"mystery, thriller, crime"
65232,romance
135479,"history, historical fiction, biography"
19311,"fantasy, paranormal"
7518,"fantasy, paranormal"
365583,"mystery, thriller, crime"
50126,"mystery, thriller, crime"
145258,"mystery, thriller, crime"
60705,children
80666,fiction
25908,children
151363,romance
108714,"history, historical fiction, biography"
549263,poetry
40174,"fantasy, paranormal"
83380,"history, historical fiction, biography"
146766,"history, historical fiction, biography"
112496,"fantasy, paranormal"
30085,"comics, graphic"
62404,non-fiction
74501,children
51534,romance
38490,romance
3671,young-adult
60224,"mystery, thriller, crime"
147347,"mystery, thriller, crime"
376871,"mystery, thriller, crime"
29461,"fantasy, paranormal"
89054,"fantasy, paranormal"
48109,children
6730,"fantasy, paranormal"
50276,"mystery, thriller, crime"
34751,children
28882,"history, historical fiction, biography"
121664,"mystery, thriller, crime"
178723,children
97797,children
14843,non-fiction
159217,"history, historical fiction, biography"
75394,"fantasy, paranormal"
11409,romance
39629,"fantasy, paranormal"
97329,romance
70201,non-fiction
53147,"fantasy, paranormal"
60309,"comics, graphic"
74604,children
24861,non-fiction
46385,"history, historical fiction, biography"
50131,"fantasy, paranormal"
44633,romance
2853,"fantasy, paranormal"
388057,non-fiction
25641,"mystery, thriller, crime"
17268,"fantasy, paranormal"
51822,children
24959,"mystery, thriller, crime"
79239,"comics, graphic"
12663,romance
23792,romance
805970,"fantasy, paranormal"
6170,"fantasy, paranormal"
4086,"fantasy, paranormal"
44487,"mystery, thriller, crime"
38656,romance
16849,poetry
32456,"mystery, thriller, crime"
20924,young-adult
44893,romance
139430,non-fiction
210794,children
41087,"history, historical fiction, biography"
14297,"comics, graphic"
25012,"history, historical fiction, biography"
64519,"history, historical fiction, biography"
book_id_csv,genres
93859,non-fiction
1002,"history, historical fiction, biography"
397998,children
62240,"history, historical fiction, biography"
127940,non-fiction
5315,"fantasy, paranormal"
27582,"fantasy, paranormal"
33933,"history, historical fiction, biography"
21248,romance
111639,"fantasy, paranormal"
82041,children
50166,romance
207637,romance
4863,"fantasy, paranormal"
167102,"history, historical fiction, biography"
20631,romance
98258,"history, historical fiction, biography"
5789,"fantasy, paranormal"
85831,non-fiction
75480,"fantasy, paranormal"
13096,"fantasy, paranormal"
166533,"fantasy, paranormal"
290332,"history, historical fiction, biography"
54304,"mystery, thriller, crime"
2648,romance
34624,"history, historical fiction, biography"
16090,romance
84907,"fantasy, paranormal"
252021,"comics, graphic"
107073,"history, historical fiction, biography"
157756,"fantasy, paranormal"
281687,romance
330751,"comics, graphic"
324666,"history, historical fiction, biography"
6579,young-adult
5869,"fantasy, paranormal"
6438,"fantasy, paranormal"
64019,"fantasy, paranormal"
32642,"history, historical fiction, biography"
514316,"fantasy, paranormal"
97492,romance
52702,non-fiction
84887,"fantasy, paranormal"
97909,romance
158690,"mystery, thriller, crime"
26820,"fantasy, paranormal"
55383,"history, historical fiction, biography"
253132,romance
6611,"fantasy, paranormal"
45227,romance
15158,"mystery, thriller, crime"
382,non-fiction
45224,romance
412332,"fantasy, paranormal"
62236,"history, historical fiction, biography"
135794,"fantasy, paranormal"
32025,"fantasy, paranormal"
26658,"fantasy, paranormal"
56911,non-fiction
67882,"comics, graphic"
47659,"fantasy, paranormal"
117286,children
63436,young-adult
35045,non-fiction
205037,fiction
18656,young-adult
8398,"mystery, thriller, crime"
202332,"mystery, thriller, crime"
518995,non-fiction
126248,"history, historical fiction, biography"
25333,"mystery, thriller, crime"
25503,"mystery, thriller, crime"
24346,"history, historical fiction, biography"
3305,young-adult
524605,children
49220,"history, historical fiction, biography"
53202,"fantasy, paranormal"
5165,"fantasy, paranormal"
2520,"fantasy, paranormal"
294712,young-adult
127280,"comics, graphic"
50105,"history, historical fiction, biography"
17351,"comics, graphic"
133515,non-fiction
12571,romance
29268,"mystery, thriller, crime"
239443,"fantasy, paranormal"
5702,"fantasy, paranormal"
59237,"mystery, thriller, crime"
176725,"fantasy, paranormal"
122988,"fantasy, paranormal"
134949,romance
102236,"mystery, thriller, crime"
157865,"fantasy, paranormal"
130323,"fantasy, paranormal"
105826,"history, historical fiction, biography"
52541,"fantasy, paranormal"
380210,"comics, graphic"
685300,romance
2872,"fantasy, paranormal"
411409,"fantasy, paranormal"
127880,"comics, graphic"
68531,"fantasy, paranormal"
37173,"mystery, thriller, crime"
1920,"mystery, thriller, crime"
7993,non-fiction
53412,"mystery, thriller, crime"
2245,"fantasy, paranormal"
13550,romance
20544,"mystery, thriller, crime"
22204,"fantasy, paranormal"
24342,"history, historical fiction, biography"
276444,non-fiction
15308,non-fiction
19293,"fantasy, paranormal"
15537,"fantasy, paranormal"
47016,"mystery, thriller, crime"
138899,romance
229582,romance
22015,non-fiction
25085,non-fiction
58954,poetry
297261,children
50895,young-adult
491409,young-adult
22929,romance
158127,"mystery, thriller, crime"
22466,young-adult
20946,romance
275372,romance
10312,romance
329802,"mystery, thriller, crime"
25957,young-adult
9845,romance
10003,romance
47874,"comics, graphic"
224300,children
60965,romance
118224,young-adult
1502,"history, historical fiction, biography"
9436,romance
19724,romance
14555,"history, historical fiction, biography"
31508,"comics, graphic"
124809,romance
199140,children
318358,"mystery, thriller, crime"
67708,non-fiction
107778,"mystery, thriller, crime"
37206,young-adult
251588,romance
9074,romance
137676,"history, historical fiction, biography"
94281,"fantasy, paranormal"
47577,"mystery, thriller, crime"
87284,"comics, graphic"
39275,"fantasy, paranormal"
632398,"fantasy, paranormal"
22224,"fantasy, paranormal"
1090,"history, historical fiction, biography"
255341,romance
261231,"mystery, thriller, crime"
74057,children
1243,"history, historical fiction, biography"
59964,"history, historical fiction, biography"
179779,poetry
589326,romance
1234,young-adult
81138,"history, historical fiction, biography"
158363,"history, historical fiction, biography"
36537,"mystery, thriller, crime"
288714,children
118070,romance
51161,non-fiction
181635,"fantasy, paranormal"
1280,"history, historical fiction, biography"
137882,romance
7,"history, historical fiction, biography"
390609,non-fiction
147301,children
38753,"mystery, thriller, crime"
47565,"mystery, thriller, crime"
38774,romance
176252,children
62979,"comics, graphic"
65924,romance
97062,"mystery, thriller, crime"
77516,"mystery, thriller, crime"
424156,children
302551,non-fiction
46517,"fantasy, paranormal"
74837,"history, historical fiction, biography"
258071,"fantasy, paranormal"
163532,romance
265138,"fantasy, paranormal"
88390,"history, historical fiction, biography"
116594,romance
262421,"history, historical fiction, biography"
13074,fiction
67775,non-fiction
54996,"mystery, thriller, crime"
159723,non-fiction
272791,non-fiction
87772,"history, historical fiction, biography"
20756,"fantasy, paranormal"
76890,romance
167803,"fantasy, paranormal"
123693,young-adult
18534,romance
89991,"fantasy, paranormal"
799,"history, historical fiction, biography"
161140,young-adult
188443,poetry
17684,"fantasy, paranormal"
220026,"fantasy, paranormal"
167904,"fantasy, paranormal"
24713,young-adult
21196,non-fiction
16291,young-adult
45168,romance
48539,"history, historical fiction, biography"
97932,romance
13174,"fantasy, paranormal"
124181,romance
102181,"mystery, thriller, crime"
20445,"history, historical fiction, biography"
199511,"history, historical fiction, biography"
149286,"history, historical fiction, biography"
130885,children
42142,non-fiction
32474,fiction
77137,romance
5394,young-adult
47278,"mystery, thriller, crime"
86040,non-fiction
86752,children
87787,"comics, graphic"
18742,"fantasy, paranormal"
512,non-fiction
102657,fiction
82267,non-fiction
1076,fiction
96655,"comics, graphic"
179724,romance
89724,"fantasy, paranormal"
98475,"fantasy, paranormal"
148887,"history, historical fiction, biography"
443609,non-fiction
164490,romance
34805,"fantasy, paranormal"
380922,"fantasy, paranormal"
266050,"fantasy, paranormal"
125791,romance
40609,"fantasy, paranormal"
137494,"fantasy, paranormal"
41749,"fantasy, paranormal"
18494,romance
2834,"fantasy, paranormal"
318441,"mystery, thriller, crime"
8163,children
114302,non-fiction
61228,young-adult
117269,non-fiction
82016,children
249090,"history, historical fiction, biography"
18903,"mystery, thriller, crime"
69024,"mystery, thriller, crime"
85183,non-fiction
621489,"fantasy, paranormal"
82336,non-fiction
217998,non-fiction
48867,non-fiction
68647,"comics, graphic"
122619,"mystery, thriller, crime"
156116,young-adult
109960,romance
172528,"fantasy, paranormal"
4827,"fantasy, paranormal"
71894,non-fiction
209921,"fantasy, paranormal"
book_id_csv,genres
88726,"fantasy, paranormal"
309881,"mystery, thriller, crime"
21513,young-adult
324460,"fantasy, paranormal"
87947,"comics, graphic"
118330,romance
90202,young-adult
17693,"history, historical fiction, biography"
317087,children
11664,romance
59922,"history, historical fiction, biography"
103885,young-adult
418530,"mystery, thriller, crime"
415,"history, historical fiction, biography"
4272,romance
66695,"mystery, thriller, crime"
74009,children
15189,"mystery, thriller, crime"
34549,"history, historical fiction, biography"
74738,"fantasy, paranormal"
182248,"mystery, thriller, crime"
63351,non-fiction
291892,"history, historical fiction, biography"
87221,"comics, graphic"
8393,"fantasy, paranormal"
197761,romance
49965,romance
6349,"fantasy, paranormal"
125819,romance
63325,"history, historical fiction, biography"
4205,"fantasy, paranormal"
51287,"mystery, thriller, crime"
24115,"fantasy, paranormal"
25657,"history, historical fiction, biography"
4951,"fantasy, paranormal"
89847,"fantasy, paranormal"
69723,"history, historical fiction, biography"
20967,"history, historical fiction, biography"
205174,poetry
5874,"fantasy, paranormal"
24449,"fantasy, paranormal"
105201,"comics, graphic"
12585,"fantasy, paranormal"
60556,"fantasy, paranormal"
151115,young-adult
217324,romance
317005,young-adult
226781,romance
174806,"fantasy, paranormal"
119968,young-adult
21521,young-adult
363498,"history, historical fiction, biography"
59163,"history, historical fiction, biography"
797997,"history, historical fiction, biography"
19651,non-fiction
75434,"mystery, thriller, crime"
180715,non-fiction
254755,romance
58885,"fantasy, paranormal"
7419,"history, historical fiction, biography"
8300,"history, historical fiction, biography"
6429,"fantasy, paranormal"
78494,romance
24207,young-adult
98054,non-fiction
50704,"fantasy, paranormal"
106762,"mystery, thriller, crime"
82233,children
165596,"mystery, thriller, crime"
102961,"fantasy, paranormal"
86280,"fantasy, paranormal"
67241,romance
38606,romance
12487,romance
27390,"fantasy, paranormal"
114716,romance
40943,"fantasy, paranormal"
546571,fiction
86618,"mystery, thriller, crime"
13868,"fantasy, paranormal"
143774,"fantasy, paranormal"
12418,romance
2496,"fantasy, paranormal"
95631,romance
107175,"history, historical fiction, biography"
175747,non-fiction
16232,"fantasy, paranormal"
58901,"fantasy, paranormal"
21186,non-fiction
75751,"fantasy, paranormal"
309450,"history, historical fiction, biography"
263944,"history, historical fiction, biography"
27198,romance
185345,"fantasy, paranormal"
15993,romance
251661,"fantasy, paranormal"
2560,romance
11349,romance
7192,"history, historical fiction, biography"
11384,romance
95991,romance
77017,"mystery, thriller, crime"
100389,"fantasy, paranormal"
87329,young-adult
327108,romance
146679,"fantasy, paranormal"
342821,"fantasy, paranormal"
118815,children
66085,romance
469178,"mystery, thriller, crime"
8299,romance
98814,"mystery, thriller, crime"
17997,non-fiction
48546,"fantasy, paranormal"
50545,"mystery, thriller, crime"
464081,"fantasy, paranormal"
38032,"comics, graphic"
280708,"comics, graphic"
18639,non-fiction
89023,"fantasy, paranormal"
117997,romance
11482,romance
58356,"comics, graphic"
295005,"comics, graphic"
36951,"mystery, thriller, crime"
62028,"mystery, thriller, crime"
46975,"mystery, thriller, crime"
39948,"fantasy, paranormal"
122775,non-fiction
22439,"history, historical fiction, biography"
58490,young-adult
17775,"history, historical fiction, biography"
1551,young-adult
111255,romance
50749,"fantasy, paranormal"
67399,young-adult
179156,children
216804,"history, historical fiction, biography"
197232,romance
18026,non-fiction
23605,romance
71932,"history, historical fiction, biography"
28770,non-fiction
54679,"mystery, thriller, crime"
46391,romance
67848,"comics, graphic"
396536,"fantasy, paranormal"
9301,romance
25227,non-fiction
50224,"mystery, thriller, crime"
105682,children
460513,"mystery, thriller, crime"
60137,"comics, graphic"
9099,romance
39813,"fantasy, paranormal"
92314,"fantasy, paranormal"
429930,young-adult
25465,"history, historical fiction, biography"
8956,romance
513904,"fantasy, paranormal"
52707,young-adult
51882,"history, historical fiction, biography"
517887,non-fiction
187042,romance
20729,romance
26001,"comics, graphic"
166309,"fantasy, paranormal"
94192,non-fiction
13263,fiction
124435,romance
70990,"mystery, thriller, crime"
209075,"history, historical fiction, biography"
7000,"fantasy, paranormal"
165597,"history, historical fiction, biography"
198203,romance
94691,"fantasy, paranormal"
22613,romance
434698,"fantasy, paranormal"
114468,non-fiction
134779,young-adult
563,"mystery, thriller, crime"
59071,"fantasy, paranormal"
94393,"fantasy, paranormal"
147210,"fantasy, paranormal"
22601,young-adult
22321,children
17239,young-adult
58794,young-adult
44887,romance
42818,"mystery, thriller, crime"
41263,non-fiction
101601,"fantasy, paranormal"
25,romance
29020,"fantasy, paranormal"
237761,"mystery, thriller, crime"
24685,romance
98813,"mystery, thriller, crime"
108654,"history, historical fiction, biography"
56255,"mystery, thriller, crime"
165807,non-fiction
102295,"fantasy, paranormal"
233600,romance
469151,non-fiction
64674,"fantasy, paranormal"
75064,"comics, graphic"
42245,"comics, graphic"
163882,romance
349299,"fantasy, paranormal"
70188,romance
70089,"fantasy, paranormal"
136104,romance
125833,young-adult
38134,"mystery, thriller, crime"
15446,"fantasy, paranormal"
2836,"fantasy, paranormal"
51852,"history, historical fiction, biography"
116761,"mystery, thriller, crime"
254930,"mystery, thriller, crime"
13167,"fantasy, paranormal"
88,non-fiction
179930,"history, historical fiction, biography"
67538,children
506307,young-adult
1470,"history, historical fiction, biography"
202628,"fantasy, paranormal"
101350,"fantasy, paranormal"
62265,"fantasy, paranormal"
21036,non-fiction
97052,non-fiction
66174,romance
17472,"mystery, thriller, crime"
248982,"fantasy, paranormal"
16092,romance
266723,"fantasy, paranormal"
99756,non-fiction
26342,young-adult
58550,romance
22651,children
98656,romance
113622,romance
73704,children
322521,"mystery, thriller, crime"
241792,"mystery, thriller, crime"
69516,non-fiction
85182,romance
51856,"history, historical fiction, biography"
68568,"fantasy, paranormal"
204337,young-adult
709832,non-fiction
61590,children
123605,"fantasy, paranormal"
18909,"mystery, thriller, crime"
1433,"history, historical fiction, biography"
16086,non-fiction
30049,"history, historical fiction, biography"
16547,non-fiction
52909,non-fiction
102868,"history, historical fiction, biography"
16173,"history, historical fiction, biography"
16131,romance
117794,non-fiction
75109,"history, historical fiction, biography"
13833,"fantasy, paranormal"
112606,"fantasy, paranormal"
book_id_csv,genres
16168,"history, historical fiction, biography"
438221,young-adult
68929,romance
7018,young-adult
58506,"mystery, thriller, crime"
83139,"history, historical fiction, biography"
674586,children
321600,non-fiction
72189,"history, historical fiction, biography"
22341,"fantasy, paranormal"
82377,"history, historical fiction, biography"
308752,romance
46943,non-fiction
30083,young-adult
30058,"mystery, thriller, crime"
117652,"fantasy, paranormal"
128417,"comics, graphic"
29105,"mystery, thriller, crime"
145399,"mystery, thriller, crime"
180885,"mystery, thriller, crime"
454019,"fantasy, paranormal"
18869,romance
35881,non-fiction
61615,poetry
82022,children
42180,romance
85187,romance
25666,romance
177268,"history, historical fiction, biography"
1460,children
34343,"history, historical fiction, biography"
82246,"comics, graphic"
333447,"comics, graphic"
6545,"fantasy, paranormal"
64180,romance
82283,children
51109,"history, historical fiction, biography"
320271,"comics, graphic"
53093,"mystery, thriller, crime"
107365,"comics, graphic"
324174,"mystery, thriller, crime"
18960,young-adult
132968,non-fiction
320694,"history, historical fiction, biography"
742210,"mystery, thriller, crime"
118289,"mystery, thriller, crime"
13688,"fantasy, paranormal"
35998,non-fiction
66793,"mystery, thriller, crime"
104202,romance
319,non-fiction
38521,romance
50378,"fantasy, paranormal"
58951,"fantasy, paranormal"
2577,"fantasy, paranormal"
12645,romance
4572,young-adult
345159,"history, historical fiction, biography"
156899,romance
16326,"fantasy, paranormal"
262254,"comics, graphic"
405822,"mystery, thriller, crime"
47876,"fantasy, paranormal"
32609,"mystery, thriller, crime"
2957,romance
5709,romance
120739,"fantasy, paranormal"
21611,young-adult
37300,romance
14908,"fantasy, paranormal"
284531,"history, historical fiction, biography"
77563,"fantasy, paranormal"
54413,"mystery, thriller, crime"
317633,"fantasy, paranormal"
11801,romance
35688,romance
10933,romance
92633,"history, historical fiction, biography"
96138,romance
7560,children
180742,young-adult
3570,"fantasy, paranormal"
178234,"comics, graphic"
23604,romance
118692,"mystery, thriller, crime"
19521,"fantasy, paranormal"
22999,romance
94628,"fantasy, paranormal"
131933,"fantasy, paranormal"
146079,"history, historical fiction, biography"
223390,"fantasy, paranormal"
128307,children
55029,"mystery, thriller, crime"
34323,"history, historical fiction, biography"
86998,"history, historical fiction, biography"
662985,children
17031,non-fiction
81095,non-fiction
45131,"mystery, thriller, crime"
308530,romance
123347,"history, historical fiction, biography"
152765,children
318392,non-fiction
113968,"fantasy, paranormal"
8125,"history, historical fiction, biography"
42842,"mystery, thriller, crime"
51231,"fantasy, paranormal"
14160,"fantasy, paranormal"
39243,"fantasy, paranormal"
216570,"fantasy, paranormal"
145087,"mystery, thriller, crime"
44868,romance
73874,children
129114,romance
98129,"fantasy, paranormal"
15789,romance
158419,"mystery, thriller, crime"
9993,romance
14825,young-adult
125075,romance
63713,non-fiction
269162,"fantasy, paranormal"
66243,"history, historical fiction, biography"
61340,young-adult
65888,romance
221580,young-adult
22535,romance
68335,non-fiction
17491,"fantasy, paranormal"
20342,non-fiction
69139,non-fiction
15758,romance
68839,"mystery, thriller, crime"
426511,"comics, graphic"
35658,"fantasy, paranormal"
16985,"history, historical fiction, biography"
36544,"fantasy, paranormal"
78680,non-fiction
8288,"fantasy, paranormal"
302692,"fantasy, paranormal"
33007,"history, historical fiction, biography"
104437,romance
158627,non-fiction
77210,poetry
170244,"history, historical fiction, biography"
238189,non-fiction
277445,"fantasy, paranormal"
61391,"mystery, thriller, crime"
154083,"mystery, thriller, crime"
30071,"fantasy, paranormal"
169010,"fantasy, paranormal"
42599,"mystery, thriller, crime"
82300,children
78020,romance
516064,romance
50004,"history, historical fiction, biography"
120997,children
62273,"history, historical fiction, biography"
120784,"fantasy, paranormal"
85498,"history, historical fiction, biography"
7083,"history, historical fiction, biography"
106986,"fantasy, paranormal"
343496,"fantasy, paranormal"
92878,"fantasy, paranormal"
35032,"history, historical fiction, biography"
163737,"mystery, thriller, crime"
57197,young-adult
46341,"fantasy, paranormal"
582,"history, historical fiction, biography"
89108,"fantasy, paranormal"
69133,"fantasy, paranormal"
227028,"mystery, thriller, crime"
91138,young-adult
14331,"comics, graphic"
1286,non-fiction
70374,"comics, graphic"
92566,"fantasy, paranormal"
224688,"fantasy, paranormal"
40688,"fantasy, paranormal"
106949,"history, historical fiction, biography"
71218,non-fiction
166072,"fantasy, paranormal"
97983,romance
290016,"history, historical fiction, biography"
38033,romance
45191,romance
123774,non-fiction
54557,poetry
102770,romance
96379,"history, historical fiction, biography"
86883,"history, historical fiction, biography"
42518,non-fiction
5345,"fantasy, paranormal"
109937,romance
102862,young-adult
99791,non-fiction
71413,romance
157947,"history, historical fiction, biography"
35810,romance
7893,"mystery, thriller, crime"
350696,poetry
59793,"history, historical fiction, biography"
145867,"comics, graphic"
145857,"comics, graphic"
34981,non-fiction
36083,non-fiction
424,non-fiction
182465,"history, historical fiction, biography"
308344,romance
51194,"fantasy, paranormal"
32222,non-fiction
140349,non-fiction
4028,"fantasy, paranormal"
15174,romance
25672,fiction
71370,non-fiction
134646,young-adult
9147,"fantasy, paranormal"
42702,"mystery, thriller, crime"
13952,"fantasy, paranormal"
51293,"mystery, thriller, crime"
142935,young-adult
15076,"fantasy, paranormal"
166590,"fantasy, paranormal"
185849,"fantasy, paranormal"
213131,non-fiction
87324,poetry
22451,young-adult
75677,"fantasy, paranormal"
69012,romance
3658,"fantasy, paranormal"
75285,"fantasy, paranormal"
91871,non-fiction
25161,non-fiction
186674,"fantasy, paranormal"
242026,romance
106052,"fantasy, paranormal"
415644,young-adult
198597,"fantasy, paranormal"
269975,"fantasy, paranormal"
14400,"fantasy, paranormal"
19747,"history, historical fiction, biography"
126130,"fantasy, paranormal"
89616,"history, historical fiction, biography"
14816,romance
137617,"fantasy, paranormal"
173548,non-fiction
183564,young-adult
139452,romance
265774,"fantasy, paranormal"
31175,children
387236,non-fiction
4140,"fantasy, paranormal"
128090,"fantasy, paranormal"
110849,"fantasy, paranormal"
128079,"fantasy, paranormal"
120203,"mystery, thriller, crime"
92625,"fantasy, paranormal"
119650,"fantasy, paranormal"
17450,"fantasy, paranormal"
236439,"history, historical fiction, biography"
60312,"comics, graphic"
105466,children
24052,"history, historical fiction, biography"
14099,"comics, graphic"
399840,children
581,"history, historical fiction, biography"
6834,"fantasy, paranormal"
20935,young-adult
204928,"history, historical fiction, biography"
6133,"fantasy, paranormal"
16247,young-adult
23494,"mystery, thriller, crime"
474589,romance
3424,"fantasy, paranormal"
119612,"fantasy, paranormal"
38723,young-adult
73943,children
106576,"mystery, thriller, crime"
33837,non-fiction
book_id_csv,genres
150396,"history, historical fiction, biography"
130789,"history, historical fiction, biography"
83553,romance
53938,non-fiction
100341,"fantasy, paranormal"
98365,"fantasy, paranormal"
21813,young-adult
173201,young-adult
107307,"fantasy, paranormal"
414584,"fantasy, paranormal"
416762,non-fiction
204865,"comics, graphic"
84199,romance
209881,children
24707,romance
30574,"mystery, thriller, crime"
348352,romance
64464,"history, historical fiction, biography"
148410,non-fiction
26551,"comics, graphic"
85481,"mystery, thriller, crime"
59068,"mystery, thriller, crime"
61952,"fantasy, paranormal"
4223,"fantasy, paranormal"
5172,"fantasy, paranormal"
159034,"history, historical fiction, biography"
4064,"fantasy, paranormal"
269812,"mystery, thriller, crime"
28038,romance
6474,"fantasy, paranormal"
5173,"fantasy, paranormal"
5289,"fantasy, paranormal"
160910,"fantasy, paranormal"
211266,"fantasy, paranormal"
69003,romance
158016,"mystery, thriller, crime"
5146,romance
145933,"fantasy, paranormal"
21596,young-adult
4571,"fantasy, paranormal"
77326,"mystery, thriller, crime"
131537,non-fiction
386342,young-adult
2286,young-adult
